name,is_open,latitude,longitude,stars_x,cool,funny,stars_y,simid,usid,penne alla vodka score,penne alla vodka ratio,tacos score,tacos ratio,taco|tacos score,taco|tacos ratio,taco score,taco ratio,Weighted taco score,geometry,x,y,Weighted taco score 2
Trinity Common,1.0,43.65675087879993,-79.40305184570003,3.0,0.21176470588235294,0.23529411764705882,3.211764705882353,1365.0,42193.34117647059,,,,,3.3083425602973433,0.08235294117647049,3.3046078714551688,0.08235294117647049,3.373349118222252,POINT (-79.40305184570003 43.65675087879993),-79.40305184570003,43.65675087879993,0.3479855754473047
Hemingway's Restaurant,1.0,43.67005600000018,-79.39281969999986,3.0,0.30434782608695654,0.3794466403162055,3.1541501976284585,6767.0,36581.69565217391,,,,,3.37874315132754,0.03162055335968367,3.345085670133918,0.03162055335968367,3.371633830302534,POINT (-79.39281969999986 43.67005600000018),-79.39281969999986,43.67005600000018,0.3476067074546949
La Tortilleria,1.0,43.64881794537813,-79.47384443865539,2.7983193277310923,0.3865546218487395,0.29411764705882354,2.831932773109244,4501.621848739495,39381.8487394958,,,2.9670309921744296,0.36974789915966405,2.929974049299035,0.47899159663865487,2.9360774880114544,0.47899159663865487,3.3095836697228385,POINT (-79.47384443865539 43.64881794537813),-79.47384443865539,43.64881794537813,0.3339012417368426
Taylor's Landing Bar Grill Hub,1.0,43.73373679999991,-79.34512370000029,3.0,0.2261904761904762,0.25,2.8392857142857144,4982.0,41198.017857142855,,,3.3008737826042975,0.14285714285714257,3.1084479541794936,0.20833333333333312,3.1078966619543835,0.20833333333333312,3.2740557805547863,POINT (-79.34512370000029 43.73373679999991),-79.34512370000029,43.73373679999991,0.32605394106152846
El Furniture Warehouse - Bloor St,1.0,43.66590605239984,-79.40806061169972,3.0,0.35668789808917195,0.37898089171974525,3.2579617834394905,4447.0,39205.64968152866,,,3.1169551068593644,0.05414012738853525,3.2306872601915373,0.06687898089171929,3.2047814786288877,0.06687898089171929,3.258815063582696,POINT (-79.40806061169972 43.66590605239984),-79.40806061169972,43.66590605239984,0.32268761417332975
Canadian National Exhibition,1.0,43.63509679999989,-79.41572430000039,3.5,1.1263157894736842,0.9526315789473684,3.4894736842105263,5932.0,38598.25263157895,,,,,3.1684895571128973,0.04210526315789482,3.1914614931506664,0.04210526315789482,3.225233258958597,POINT (-79.41572430000039 43.63509679999989),-79.41572430000039,43.63509679999989,0.3152701592027167
Real Sports,1.0,43.64267833339946,-79.3800445914999,3.5,0.4805194805194805,0.44155844155844154,3.396103896103896,3091.0,40052.51298701299,,,,,3.2173776421585125,0.021645021645021422,3.2040458277262447,0.021645021645021422,3.2214307327084293,POINT (-79.3800445914999 43.64267833339946),-79.3800445914999,43.64267833339946,0.31443026785229916
Moxie's Grill & Bar,0.7964285714285714,43.706352566485144,-79.42016556924564,3.0,0.65,0.2357142857142857,2.967857142857143,3933.614285714286,39404.74285714285,,,,,3.0922106957866027,0.07623318385650214,3.127908093770663,0.07623318385650214,3.188092375234522,POINT (-79.42016556924564 43.70635256648514),-79.42016556924564,43.706352566485144,0.307066584806527
Oliver & Bonacini Café Grill,1.0,43.71759431280195,-79.38238909537777,3.209009009009009,0.37117117117117115,0.22522522522522523,3.0396396396396397,5461.992792792793,40897.83423423424,,,,,3.158454839222562,0.023423423423423524,3.1648767391407633,0.023423423423423524,3.1834641706714315,POINT (-79.38238909537777 43.71759431280195),-79.38238909537777,43.71759431280195,0.3060443199423906
CrudaCafe,0.0,43.64906627180003,-79.3715296361,2.5,0.53125,0.359375,2.71875,4826.0,39153.625,,,,,3.058053128354865,0.109375,3.0590416584366285,0.109375,3.1438414169538422,POINT (-79.37152963609999 43.64906627180003),-79.3715296361,43.64906627180003,0.2972925570516911
Pizza Hut,0.9,43.69329878497645,-79.42145293494718,1.8964285714285714,0.2571428571428571,0.6285714285714286,1.9285714285714286,4324.692857142857,39660.21428571428,,,,,2.8127399736946614,0.42857142857142855,2.806678056235387,0.42857142857142855,3.1240944174053027,POINT (-79.42145293494718 43.69329878497645),-79.42145293494718,43.69329878497645,0.2929308950863631
BarBurrito - Yonge South,1.0,43.66161280000003,-79.38316409999999,2.5,0.46153846153846156,0.3076923076923077,2.5384615384615383,6998.0,37256.61538461538,,,,,2.778765790712457,0.3846153846153848,2.7893357969705113,0.3846153846153848,3.070859064554581,POINT (-79.38316409999999 43.66161280000003),-79.38316409999999,43.66161280000003,0.2811724194167274
Yonge Street Warehouse,1.0,43.65754989380002,-79.38164748249989,2.5,0.2840909090909091,0.3068181818181818,2.6818181818181817,3714.0,37670.306818181816,,,,,2.962575562322032,0.10227272727272728,2.9563534787112857,0.10227272727272728,3.032916681986024,POINT (-79.38164748249989 43.65754989380002),-79.38164748249989,43.65754989380002,0.2727918122001014
SpeakEasy 21,1.0,43.649870284799974,-79.37932780420003,2.5,2.1587301587301586,1.492063492063492,2.7142857142857144,7033.0,41920.06349206349,,,,,2.875645407174365,0.1587301587301587,2.908792398762519,0.1587301587301587,3.026541509167484,POINT (-79.37932780420003 43.64987028479997),-79.37932780420003,43.649870284799974,0.2713836818795093
The One Eighty,1.0,43.66873599999997,-79.38820699999998,3.0,0.288135593220339,0.2711864406779661,3.2288135593220337,4436.0,39762.05084745763,,,2.904491667786148,0.1271186440677963,2.8803981929420015,0.1271186440677963,2.9140790494280755,0.1271186440677963,3.0081747391868117,POINT (-79.38820699999998 43.66873599999997),-79.38820699999998,43.66873599999997,0.26732688115625447
The Slip,1.0,43.63911793390002,-79.38289102169995,2.0,0.06521739130434782,0.21739130434782608,2.282608695652174,5663.0,37181.17391304348,,,,,2.8595066756281287,0.1521739130434784,2.8003003487417586,0.1521739130434784,2.908885904229418,POINT (-79.38289102169995 43.63911793390002),-79.38289102169995,43.63911793390002,0.24539624131647067
Z-Teca,0.18604651162790697,43.75597830590696,-79.35162533112788,2.5813953488372094,0.6046511627906976,0.3953488372093023,2.558139534883721,2054.4883720930234,36053.32558139535,,,,,2.6609610053339843,0.2000000000000001,2.683815011195396,0.2000000000000001,2.821417149289815,POINT (-79.35162533112788 43.75597830590696),-79.35162533112788,43.75597830590696,0.22607638765278434
Estrella Taqueria,0.0,43.76381930010001,-79.41130265589997,2.0,0.2571428571428571,0.37142857142857144,2.1142857142857143,2576.0,44923.62857142857,,,2.293032606445422,0.7714285714285719,2.2290373234213807,0.8571428571428574,2.236128537833471,0.8571428571428574,2.7705109274700908,POINT (-79.41130265589997 43.76381930010001),-79.41130265589997,43.76381930010001,0.21483236392331279
Against the Grain,1.0,43.64356720000004,-79.36639940000019,2.5,0.39919354838709675,0.2217741935483871,2.7580645161290325,6131.0,37384.98387096774,,,2.8065033861095112,0.08064516129032269,2.680202078070351,0.09274193548387095,2.6740733316803578,0.09274193548387095,2.736797349294618,POINT (-79.36639940000019 43.64356720000004),-79.36639940000019,43.64356720000004,0.20738580317966054
The Pint,1.0,43.643905999999916,-79.38841899999991,3.0,0.35714285714285715,0.30952380952380953,2.9285714285714284,4526.0,36351.82142857143,,,,,2.6824085961881656,0.08333333333333323,2.6798104617534455,0.08333333333333323,2.736225462169296,POINT (-79.38841899999991 43.64390599999992),-79.38841899999991,43.643905999999916,0.20725948635280053
Tortilla Flats,0.0,43.648188499999954,-79.3995907999999,2.5,0.45918367346938777,0.5714285714285714,2.510204081632653,3325.0,43022.82653061225,,,,,2.6305375551039565,0.16326530612244913,2.62397828698704,0.16326530612244913,2.7332952232785783,POINT (-79.3995907999999 43.64818849999995),-79.3995907999999,43.648188499999954,0.20661226339178554
Taco Del Mar,1.0,43.641647750300024,-79.3808406772,2.5,0.05263157894736842,0.07894736842105263,2.3157894736842106,6569.0,42446.57894736842,,,2.6314926901685696,0.31578947368421056,2.3355013682772108,0.5789473684210525,2.3325880832335595,0.5789473684210525,2.695854596578525,POINT (-79.3808406772 43.64164775030002),-79.3808406772,43.641647750300024,0.198342482606393
Milestones Restaurants,0.6150870406189555,43.69960601996719,-79.36890409854597,2.730174081237911,0.344294003868472,0.24758220502901354,2.711798839458414,2426.166344294004,39623.307543520306,,,,,2.6335263995531193,0.05031446540880555,2.6350275653888797,0.05031446540880555,2.6683819021339934,POINT (-79.36890409854597 43.69960601996719),-79.36890409854597,43.69960601996719,0.19227439078569644
St. Louis Bar & Grill,0.9578947368421052,43.67919512504448,-79.39328476408043,2.725263157894737,0.22736842105263158,0.2631578947368421,2.7263157894736842,3673.056842105263,39527.0147368421,,,,,2.589941299199893,0.09999999999999991,2.602489122753656,0.09999999999999991,2.6683714485596797,POINT (-79.39328476408043 43.67919512504448),-79.39328476408043,43.67919512504448,0.1922720818294738
Wayne Gretzky's,1.0,43.64533049999971,-79.39184200000055,3.0,0.25,0.25,2.9141791044776117,4450.0,39891.81343283582,,,,,2.616216846816844,0.029850746268656567,2.612882870245391,0.029850746268656567,2.6324549354032514,POINT (-79.39184200000055 43.64533049999971),-79.39184200000055,43.64533049999971,0.18433894297582035
KFC,0.9148936170212766,43.67265981060641,-79.37968201372338,2.1117021276595747,0.35106382978723405,0.7446808510638298,2.117021276595745,1933.723404255319,40322.81914893617,,,,,2.3824905268253307,0.36363636363636354,2.3937290133007156,0.36363636363636354,2.6215388627082774,POINT (-79.37968201372338 43.67265981060641),-79.37968201372338,43.67265981060641,0.18192783140581248
BarBurrito - Sheppard,1.0,43.76426710000005,-79.41203270000004,2.5,0.2765957446808511,0.3404255319148936,2.25531914893617,6520.0,38999.17021276596,,,,,2.245370667868585,0.2553191489361702,2.2666758323106633,0.2553191489361702,2.416074593541772,POINT (-79.41203270000004 43.76426710000005),-79.41203270000004,43.76426710000005,0.13654545896717307
Watermark Irish Pub,0.0,43.63865971129997,-79.38069660000006,2.0,0.4,0.33043478260869563,2.139130434782609,2352.0,41741.11304347826,,,,,2.0330884326417844,0.06086956521739138,2.0057669270678677,0.06086956521739138,2.0365228864888354,POINT (-79.38069660000006 43.63865971129997),-79.38069660000006,43.63865971129997,0.05271114072257926
Mucho Burrito,0.8918918918918919,43.71986281038108,-79.30899181920906,2.454954954954955,0.46846846846846846,0.3063063063063063,2.5585585585585586,4592.081081081081,44201.02702702703,,,,,1.696518922371223,0.26086956521739135,1.6843670824334445,0.26086956521739135,1.7978783330305306,POINT (-79.30899181920906 43.71986281038108),-79.30899181920906,43.71986281038108,0.0
